SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_risk_score,actual_churn
0,0,0,14,1,0,75.35,1025.95,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.32,1
0,1,1,71,1,1,70.85,4973.4,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.04,0
0,1,1,2,0,0,29.05,44.75,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.56,0
0,0,0,40,1,1,20.6,827.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,1,68,1,0,25.4,1620.2,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
1,0,0,57,1,0,101.3,5779.6,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.07,0
0,0,0,45,1,1,87.25,3941.7,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.39,1
0,1,1,70,1,1,116.55,8152.3,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.05,0
0,1,0,68,1,1,107.7,7320.9,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.21,0
0,1,0,52,1,1,102.7,5138.1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.29,0
0,1,0,72,1,0,115.15,8349.7,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.0,0
1,0,0,24,1,1,76.1,1712.7,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.69,1
0,1,1,67,1,1,60.4,3953.7,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.01,0
0,0,0,68,0,0,64.35,4539.6,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01,0
0,1,1,23,1,0,19.6,426.65,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
0,1,0,71,0,0,49.35,3515.25,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.19,1
0,0,0,1,0,0,24.4,24.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.26,0
0,1,1,71,1,0,20.5,1500.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
1,1,0,69,1,1,110.55,7610.1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.27,0
1,1,0,40,1,1,99.2,4062.2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.2,1
1,0,0,18,1,1,84.95,1443.65,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.41,0
0,0,0,22,1,1,94.65,2104.55,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.43,1
0,1,1,69,0,0,39.1,2779.5,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0.0,0
1,0,0,62,1,0,84.45,4959.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.38,0
0,0,0,56,1,0,19.7,1051.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.07,0
0,0,0,7,1,0,19.9,173.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.04,0
0,0,0,1,1,0,18.9,18.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.21,0
0,1,1,6,1,0,19.55,122.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.07,0
0,0,0,2,1,1,85.65,181.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.77,1
1,1,0,16,1,1,54.55,825.1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15,0
0,0,0,2,1,0,19.85,51.6,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.16,0
0,1,0,72,1,1,86.4,6058.95,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.0,0
0,1,1,7,0,0,34.65,246.6,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.29,0
0,1,1,19,0,1,24.85,434.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2,0
0,1,0,14,1,1,78.1,1122.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.41,0
0,0,0,64,1,1,105.65,6903.1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.21,1
0,0,0,25,1,1,78.35,1837.9,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.08,0
0,1,1,70,1,1,85.95,5931.75,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0
0,0,0,66,1,0,19.35,1240.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.1,0
0,0,1,1,1,1,71.65,71.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.77,1
0,1,0,53,1,1,91.15,4862.5,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.18,0
0,0,0,6,1,0,56.25,389.1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.17,1
0,0,0,59,1,0,95.8,5655.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.26,0
0,0,0,31,1,1,78.45,2435.15,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.18,1
0,0,0,3,1,1,74.4,229.55,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.77,1
0,0,1,15,1,0,69.0,994.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26,1
0,0,0,48,1,1,106.1,5082.8,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.33,1
0,1,1,2,1,0,56.7,113.55,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.33,1
1,1,0,70,1,1,102.95,7101.5,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.45,1
0,0,0,2,1,1,91.4,193.6,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.72,1
0,1,0,47,1,1,110.85,5275.8,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.16,1
0,0,1,24,1,0,21.05,531.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.08,0
0,1,0,31,1,1,93.8,2939.8,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.66,0
0,0,0,54,1,0,111.1,6014.85,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.23,1
0,0,0,1,1,0,55.05,55.05,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.72,0
0,1,1,12,0,0,33.15,444.75,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.07,0
0,0,0,2,1,0,18.75,53.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.19,0
0,1,0,48,1,1,70.55,3420.5,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.15,0
1,1,0,1,1,1,74.45,74.45,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.85,1
0,1,0,71,1,0,65.15,4681.75,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.03,0
0,0,0,1,1,1,19.85,19.85,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.38,1
0,0,1,56,1,1,24.8,1424.2,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,0,0,2,1,0,20.05,33.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.04,0
1,1,0,66,1,1,80.55,5265.1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.02,1
0,1,1,50,1,1,20.35,938.95,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.01,0
1,0,0,63,1,1,89.6,5538.8,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.26,0
0,0,0,1,1,1,45.05,45.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.56,1
0,0,0,6,0,1,49.25,255.6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0.33,0
0,0,0,5,1,0,50.55,244.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,0
0,1,1,35,1,0,72.25,2568.55,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.14,1
0,0,0,71,1,1,118.65,8477.6,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.03,0
0,0,0,42,1,0,66.5,2762.75,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.18,0
0,1,0,64,1,0,19.45,1208.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
0,0,0,1,1,1,49.8,49.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.23,0
0,0,0,1,1,1,69.85,69.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9487142857142856,1
0,1,0,69,1,1,107.2,7317.1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.11,0
0,1,0,33,1,1,93.35,3092.0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.39,0
0,1,1,20,1,0,20.0,417.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.04,0
0,1,1,13,1,0,24.5,343.6,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.02,0
0,0,0,28,1,0,56.05,1522.65,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.13,0
0,1,1,72,1,0,80.85,5824.75,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.0,0
0,0,0,9,1,1,70.5,597.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.49,0
0,0,0,72,1,1,107.5,7853.7,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.13,0
1,0,0,52,1,0,59.85,3103.25,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.06,0
0,1,0,34,1,1,60.85,2003.6,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06,0
0,1,1,71,1,0,100.2,7209.0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.02,0
0,0,0,6,1,0,19.65,116.85,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.09,0
0,1,0,31,1,1,64.0,1910.75,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.1,0
1,1,0,1,1,1,90.6,90.6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.74,1
0,1,1,49,1,0,25.25,1211.65,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,0,0,27,1,1,20.25,538.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,0,53,1,1,93.45,4872.2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0.12,0
